id,run,configuration,problem_id,passed,error
20250123_173136#with-numerical-answers#緝古算經_1_2,3,with-numerical-answers,緝古算經_1_2,False,"Variable 'a' has wrong value. Expected: 124/25, Actual: 1442/125"
20250123_173136#with-numerical-answers#緝古算經_1_2,4,with-numerical-answers,緝古算經_1_2,False,"Variable 'a' has wrong value. Expected: 124/25, Actual: 1565392/1675
Variable 'i' has wrong value. Expected: 481/10, Actual: 48.001001031228505
Variable 'j' has wrong value. Expected: 96/5, Actual: 161674687610880/263779
Variable 'k' has wrong value. Expected: 481/25, Actual: 612917205.7323744
Variable 'l' has wrong value. Expected: 39/10, Actual: 1010466797568/10385
Variable 'm' has wrong value. Expected: 31/20, Actual: 163168068449/6381750"
20250115_183014#with-numerical-answers#五曹算經_2_8,0,with-numerical-answers,五曹算經_2_8,True,
20250115_183014#with-numerical-answers#五曹算經_2_8,1,with-numerical-answers,五曹算經_2_8,True,
20250115_183014#with-numerical-answers#五曹算經_2_8,2,with-numerical-answers,五曹算經_2_8,True,
20250115_183014#with-numerical-answers#五曹算經_2_8,3,with-numerical-answers,五曹算經_2_8,True,
20250115_183014#with-numerical-answers#五曹算經_2_8,4,with-numerical-answers,五曹算經_2_8,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_5_30,0,with-numerical-answers,九章算術_5_30,False,"Variable 'b' has wrong value. Expected: 35000/243, Actual: 875/11"
20250115_183014#with-numerical-answers#九章算術_5_30,1,with-numerical-answers,九章算術_5_30,False,"Variable 'b' has wrong value. Expected: 35000/243, Actual: 3500/27"
20250115_183014#with-numerical-answers#九章算術_5_30,2,with-numerical-answers,九章算術_5_30,False,"Variable 'a' has wrong value. Expected: 350, Actual: 175/2
Variable 'b' has wrong value. Expected: 35000/243, Actual: 875/24"
20250115_183014#with-numerical-answers#九章算術_5_30,3,with-numerical-answers,九章算術_5_30,False,"Variable 'b' has wrong value. Expected: 35000/243, Actual: 875/11"
20250115_183014#with-numerical-answers#九章算術_5_30,4,with-numerical-answers,九章算術_5_30,False,"Variable 'a' has wrong value. Expected: 350, Actual: 175/2
Variable 'b' has wrong value. Expected: 35000/243, Actual: 8750/243"
20250115_183014#with-numerical-answers#孫子算經_3_6,0,with-numerical-answers,孫子算經_3_6,True,
20250115_183014#with-numerical-answers#孫子算經_3_6,1,with-numerical-answers,孫子算經_3_6,True,
20250115_183014#with-numerical-answers#孫子算經_3_6,2,with-numerical-answers,孫子算經_3_6,True,
20250115_183014#with-numerical-answers#孫子算經_3_6,3,with-numerical-answers,孫子算經_3_6,True,
20250115_183014#with-numerical-answers#孫子算經_3_6,4,with-numerical-answers,孫子算經_3_6,True,
20250115_183014#with-numerical-answers#九章算術_6_2,0,with-numerical-answers,九章算術_6_2,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_6_2,1,with-numerical-answers,九章算術_6_2,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_6_2,2,with-numerical-answers,九章算術_6_2,False,"Variable 'a' has wrong value. Expected: 10260000/2873, Actual: 800000/1213
Variable 'b' has wrong value. Expected: 6840000/2873, Actual: 3640000/1213
Variable 'c' has wrong value. Expected: 3990000/2873, Actual: 4984000/3639
Variable 'd' has wrong value. Expected: 380000/221, Actual: 14521000/3639
Variable 'e' has wrong value. Expected: 2700000/2873, Actual: 3565000/3639"
20250115_183014#with-numerical-answers#九章算術_6_2,3,with-numerical-answers,九章算術_6_2,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_6_2,4,with-numerical-answers,九章算術_6_2,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_6_20,0,with-numerical-answers,九章算術_6_20,True,
20250115_183014#with-numerical-answers#九章算術_6_20,1,with-numerical-answers,九章算術_6_20,True,
20250115_183014#with-numerical-answers#九章算術_6_20,2,with-numerical-answers,九章算術_6_20,True,
20250115_183014#with-numerical-answers#九章算術_6_20,3,with-numerical-answers,九章算術_6_20,True,
20250115_183014#with-numerical-answers#九章算術_6_20,4,with-numerical-answers,九章算術_6_20,True,
20250115_183014#with-numerical-answers#九章算術_5_31,0,with-numerical-answers,九章算術_5_31,False,"Variable 'a' has wrong value. Expected: 320/9, Actual: 2501999792983609/70368744177664
Variable 'c' has wrong value. Expected: 691/729, Actual: 266802755702419/281474976710656"
20250115_183014#with-numerical-answers#九章算術_5_31,1,with-numerical-answers,九章算術_5_31,False,Missing variable in output: 'a'
20250115_183014#with-numerical-answers#九章算術_5_31,2,with-numerical-answers,九章算術_5_31,True,
20250115_183014#with-numerical-answers#九章算術_5_31,3,with-numerical-answers,九章算術_5_31,False,Missing variable in output: 'a'
20250115_183014#with-numerical-answers#九章算術_5_31,4,with-numerical-answers,九章算術_5_31,True,
20250115_183014#with-numerical-answers#九章算術_5_20,0,with-numerical-answers,九章算術_5_20,True,
20250115_183014#with-numerical-answers#九章算術_5_20,1,with-numerical-answers,九章算術_5_20,True,
20250115_183014#with-numerical-answers#九章算術_5_20,2,with-numerical-answers,九章算術_5_20,True,
20250115_183014#with-numerical-answers#九章算術_5_20,3,with-numerical-answers,九章算術_5_20,True,
20250115_183014#with-numerical-answers#九章算術_5_20,4,with-numerical-answers,九章算術_5_20,True,
20250115_183014#with-numerical-answers#五曹算經_1_18,0,with-numerical-answers,五曹算經_1_18,False,"Variable 'b' has wrong value. Expected: 45, Actual: 3"
20250115_183014#with-numerical-answers#五曹算經_1_18,1,with-numerical-answers,五曹算經_1_18,True,
20250115_183014#with-numerical-answers#五曹算經_1_18,2,with-numerical-answers,五曹算經_1_18,True,
20250115_183014#with-numerical-answers#五曹算經_1_18,3,with-numerical-answers,五曹算經_1_18,True,
20250115_183014#with-numerical-answers#五曹算經_1_18,4,with-numerical-answers,五曹算經_1_18,False,"Variable 'b' has wrong value. Expected: 45, Actual: 3"
20250115_183014#with-numerical-answers#九章算術_5_24,0,with-numerical-answers,九章算術_5_24,False,"Variable 'a' has wrong value. Expected: 5650/3, Actual: 3950/3"
20250115_183014#with-numerical-answers#九章算術_5_24,1,with-numerical-answers,九章算術_5_24,False,"Variable 'a' has wrong value. Expected: 5650/3, Actual: 3950/3"
20250115_183014#with-numerical-answers#九章算術_5_24,2,with-numerical-answers,九章算術_5_24,True,
20250115_183014#with-numerical-answers#九章算術_5_24,3,with-numerical-answers,九章算術_5_24,False,"Variable 'a' has wrong value. Expected: 5650/3, Actual: 3475/3"
20250115_183014#with-numerical-answers#九章算術_5_24,4,with-numerical-answers,九章算術_5_24,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_1_16,0,with-numerical-answers,九章算術_1_16,True,
20250115_183014#with-numerical-answers#九章算術_1_16,1,with-numerical-answers,九章算術_1_16,True,
20250115_183014#with-numerical-answers#九章算術_1_16,2,with-numerical-answers,九章算術_1_16,True,
20250115_183014#with-numerical-answers#九章算術_1_16,3,with-numerical-answers,九章算術_1_16,True,
20250115_183014#with-numerical-answers#九章算術_1_16,4,with-numerical-answers,九章算術_1_16,True,
20250115_183014#with-numerical-answers#九章算術_2_5,0,with-numerical-answers,九章算術_2_5,True,
20250115_183014#with-numerical-answers#九章算術_2_5,1,with-numerical-answers,九章算術_2_5,True,
20250115_183014#with-numerical-answers#九章算術_2_5,2,with-numerical-answers,九章算術_2_5,False,"Variable 'a' has wrong value. Expected: 1323/125, Actual: 2646/25"
20250115_183014#with-numerical-answers#九章算術_2_5,3,with-numerical-answers,九章算術_2_5,True,
20250115_183014#with-numerical-answers#九章算術_2_5,4,with-numerical-answers,九章算術_2_5,False,"Variable 'a' has wrong value. Expected: 1323/125, Actual: 2646/25"
20250115_183014#with-numerical-answers#九章算術_9_2,0,with-numerical-answers,九章算術_9_2,True,
20250115_183014#with-numerical-answers#九章算術_9_2,1,with-numerical-answers,九章算術_9_2,True,
20250115_183014#with-numerical-answers#九章算術_9_2,2,with-numerical-answers,九章算術_9_2,True,
20250115_183014#with-numerical-answers#九章算術_9_2,3,with-numerical-answers,九章算術_9_2,True,
20250115_183014#with-numerical-answers#九章算術_9_2,4,with-numerical-answers,九章算術_9_2,True,
20250115_183014#with-numerical-answers#九章算術_3_1,0,with-numerical-answers,九章算術_3_1,True,
20250115_183014#with-numerical-answers#九章算術_3_1,1,with-numerical-answers,九章算術_3_1,True,
20250115_183014#with-numerical-answers#九章算術_3_1,2,with-numerical-answers,九章算術_3_1,True,
20250115_183014#with-numerical-answers#九章算術_3_1,3,with-numerical-answers,九章算術_3_1,False,Code error: name '实' is not defined
20250115_183014#with-numerical-answers#九章算術_3_1,4,with-numerical-answers,九章算術_3_1,False,Code error: name '実' is not defined
20250115_183014#with-numerical-answers#九章算術_9_21,0,with-numerical-answers,九章算術_9_21,False,"Variable 'a' has wrong value. Expected: 100/3, Actual: 10/3"
20250115_183014#with-numerical-answers#九章算術_9_21,1,with-numerical-answers,九章算術_9_21,False,"Variable 'a' has wrong value. Expected: 100/3, Actual: 10/3"
20250115_183014#with-numerical-answers#九章算術_9_21,2,with-numerical-answers,九章算術_9_21,False,"Variable 'a' has wrong value. Expected: 100/3, Actual: 10/3"
20250115_183014#with-numerical-answers#九章算術_9_21,3,with-numerical-answers,九章算術_9_21,False,"Variable 'a' has wrong value. Expected: 100/3, Actual: 10/3"
20250115_183014#with-numerical-answers#九章算術_9_21,4,with-numerical-answers,九章算術_9_21,False,"Variable 'a' has wrong value. Expected: 100/3, Actual: 10/3"
20250115_183014#with-numerical-answers#九章算術_5_4,0,with-numerical-answers,九章算術_5_4,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_5_4,1,with-numerical-answers,九章算術_5_4,True,
20250115_183014#with-numerical-answers#九章算術_5_4,2,with-numerical-answers,九章算術_5_4,True,
20250115_183014#with-numerical-answers#九章算術_5_4,3,with-numerical-answers,九章算術_5_4,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_5_4,4,with-numerical-answers,九章算術_5_4,True,
20250115_183014#with-numerical-answers#孫子算經_2_17,0,with-numerical-answers,孫子算經_2_17,False,"Variable 'a' has wrong value. Expected: 1000, Actual: 1"
20250115_183014#with-numerical-answers#孫子算經_2_17,1,with-numerical-answers,孫子算經_2_17,False,"Variable 'a' has wrong value. Expected: 1000, Actual: 1.0"
20250115_183014#with-numerical-answers#孫子算經_2_17,2,with-numerical-answers,孫子算經_2_17,False,"Variable 'a' has wrong value. Expected: 1000, Actual: 1"
20250115_183014#with-numerical-answers#孫子算經_2_17,3,with-numerical-answers,孫子算經_2_17,False,"Variable 'a' has wrong value. Expected: 1000, Actual: 1"
20250115_183014#with-numerical-answers#孫子算經_2_17,4,with-numerical-answers,孫子算經_2_17,False,"Variable 'a' has wrong value. Expected: 1000, Actual: 1"
20250115_183014#with-numerical-answers#海島算經_1_0,0,with-numerical-answers,海島算經_1_0,False,"Variable 'a' has wrong value. Expected: 251/60, Actual: 251/10
Variable 'b' has wrong value. Expected: 205/2, Actual: 1025/6"
20250115_183014#with-numerical-answers#海島算經_1_0,1,with-numerical-answers,海島算經_1_0,False,"Variable 'a' has wrong value. Expected: 251/60, Actual: 251/10
Variable 'b' has wrong value. Expected: 205/2, Actual: 1025/6"
20250115_183014#with-numerical-answers#海島算經_1_0,2,with-numerical-answers,海島算經_1_0,False,"Variable 'a' has wrong value. Expected: 251/60, Actual: 753
Variable 'b' has wrong value. Expected: 205/2, Actual: 30750"
20250115_183014#with-numerical-answers#海島算經_1_0,3,with-numerical-answers,海島算經_1_0,False,"Variable 'a' has wrong value. Expected: 251/60, Actual: 251/10
Variable 'b' has wrong value. Expected: 205/2, Actual: 1025/6"
20250115_183014#with-numerical-answers#海島算經_1_0,4,with-numerical-answers,海島算經_1_0,False,"Variable 'a' has wrong value. Expected: 251/60, Actual: 753
Variable 'b' has wrong value. Expected: 205/2, Actual: 30750"
20250115_183014#with-numerical-answers#孫子算經_2_18,0,with-numerical-answers,孫子算經_2_18,False,"Variable 'a' has wrong value. Expected: 468823/968, Actual: 3329028167/81608"
20250115_183014#with-numerical-answers#孫子算經_2_18,1,with-numerical-answers,孫子算經_2_18,True,
20250115_183014#with-numerical-answers#孫子算經_2_18,2,with-numerical-answers,孫子算經_2_18,False,"Variable 'a' has wrong value. Expected: 468823/968, Actual: 19749447/40804"
20250115_183014#with-numerical-answers#孫子算經_2_18,3,with-numerical-answers,孫子算經_2_18,False,"Variable 'a' has wrong value. Expected: 468823/968, Actual: 161672151/1000"
20250115_183014#with-numerical-answers#孫子算經_2_18,4,with-numerical-answers,孫子算經_2_18,False,"Variable 'a' has wrong value. Expected: 468823/968, Actual: -15828873/16"
20250115_183014#with-numerical-answers#孫子算經_3_10,0,with-numerical-answers,孫子算經_3_10,False,"Variable 'a' has wrong value. Expected: 122261/50, Actual: 15431/5"
20250115_183014#with-numerical-answers#孫子算經_3_10,1,with-numerical-answers,孫子算經_3_10,False,"Variable 'a' has wrong value. Expected: 122261/50, Actual: 15431/5"
20250115_183014#with-numerical-answers#孫子算經_3_10,2,with-numerical-answers,孫子算經_3_10,False,"Variable 'a' has wrong value. Expected: 122261/50, Actual: 15431/5"
20250115_183014#with-numerical-answers#孫子算經_3_10,3,with-numerical-answers,孫子算經_3_10,False,"Variable 'a' has wrong value. Expected: 122261/50, Actual: 15431/5"
20250115_183014#with-numerical-answers#孫子算經_3_10,4,with-numerical-answers,孫子算經_3_10,False,"Variable 'a' has wrong value. Expected: 122261/50, Actual: 15431/5"
20250115_183014#with-numerical-answers#孫子算經_3_7,0,with-numerical-answers,孫子算經_3_7,True,
20250115_183014#with-numerical-answers#孫子算經_3_7,1,with-numerical-answers,孫子算經_3_7,True,
20250115_183014#with-numerical-answers#孫子算經_3_7,2,with-numerical-answers,孫子算經_3_7,True,
20250115_183014#with-numerical-answers#孫子算經_3_7,3,with-numerical-answers,孫子算經_3_7,True,
20250115_183014#with-numerical-answers#孫子算經_3_7,4,with-numerical-answers,孫子算經_3_7,True,
20250115_183014#with-numerical-answers#九章算術_2_44,0,with-numerical-answers,九章算術_2_44,False,"Variable 'a' has wrong value. Expected: 1140, Actual: 261
Variable 'c' has wrong value. Expected: 960, Actual: 1839"
20250115_183014#with-numerical-answers#九章算術_2_44,1,with-numerical-answers,九章算術_2_44,True,
20250115_183014#with-numerical-answers#九章算術_2_44,2,with-numerical-answers,九章算術_2_44,False,"Variable 'a' has wrong value. Expected: 1140, Actual: 1830
Variable 'c' has wrong value. Expected: 960, Actual: 270"
20250115_183014#with-numerical-answers#九章算術_2_44,3,with-numerical-answers,九章算術_2_44,False,"Variable 'a' has wrong value. Expected: 1140, Actual: 2700
Variable 'c' has wrong value. Expected: 960, Actual: -1160"
20250115_183014#with-numerical-answers#九章算術_2_44,4,with-numerical-answers,九章算術_2_44,False,"Variable 'a' has wrong value. Expected: 1140, Actual: 2170
Variable 'c' has wrong value. Expected: 960, Actual: -70"
20250115_183014#with-numerical-answers#九章算術_2_32,0,with-numerical-answers,九章算術_2_32,True,
20250115_183014#with-numerical-answers#九章算術_2_32,1,with-numerical-answers,九章算術_2_32,True,
20250115_183014#with-numerical-answers#九章算術_2_32,2,with-numerical-answers,九章算術_2_32,True,
20250115_183014#with-numerical-answers#九章算術_2_32,3,with-numerical-answers,九章算術_2_32,True,
20250115_183014#with-numerical-answers#九章算術_2_32,4,with-numerical-answers,九章算術_2_32,True,
20250115_183014#with-numerical-answers#五曹算經_4_7,0,with-numerical-answers,五曹算經_4_7,False,"Variable 'a' has wrong value. Expected: 228703/100, Actual: 61750/27
Variable 'b' has wrong value. Expected: 57/50, Actual: 1/27"
20250115_183014#with-numerical-answers#五曹算經_4_7,1,with-numerical-answers,五曹算經_4_7,False,"Variable 'a' has wrong value. Expected: 228703/100, Actual: 61750/27
Variable 'b' has wrong value. Expected: 57/50, Actual: 1/27"
20250115_183014#with-numerical-answers#五曹算經_4_7,2,with-numerical-answers,五曹算經_4_7,False,"Variable 'a' has wrong value. Expected: 228703/100, Actual: 61750/27
Variable 'b' has wrong value. Expected: 57/50, Actual: 1/27"
20250115_183014#with-numerical-answers#五曹算經_4_7,3,with-numerical-answers,五曹算經_4_7,False,"Variable 'a' has wrong value. Expected: 228703/100, Actual: 61750/27
Variable 'b' has wrong value. Expected: 57/50, Actual: 1/27"
20250115_183014#with-numerical-answers#五曹算經_4_7,4,with-numerical-answers,五曹算經_4_7,False,"Variable 'a' has wrong value. Expected: 228703/100, Actual: 61750/27
Variable 'b' has wrong value. Expected: 57/50, Actual: 1/27"
20250115_183014#with-numerical-answers#九章算術_4_16,0,with-numerical-answers,九章算術_4_16,False,Timed out
20250115_183014#with-numerical-answers#九章算術_4_16,1,with-numerical-answers,九章算術_4_16,True,
20250115_183014#with-numerical-answers#九章算術_4_16,2,with-numerical-answers,九章算術_4_16,False,"Variable 'a' has wrong value. Expected: 135, Actual: Too large to be printed"
20250115_183014#with-numerical-answers#九章算術_4_16,3,with-numerical-answers,九章算術_4_16,False,"Variable 'a' has wrong value. Expected: 135, Actual: Too large to be printed"
20250115_183014#with-numerical-answers#九章算術_4_16,4,with-numerical-answers,九章算術_4_16,True,
20250115_183014#with-numerical-answers#九章算術_6_3,0,with-numerical-answers,九章算術_6_3,False,"Variable 'a' has wrong value. Expected: 360000/19, Actual: 519735762000000/31019127247
Variable 'b' has wrong value. Expected: 1440000/133, Actual: 363147482880000/31019127247
Variable 'c' has wrong value. Expected: 960000/133, Actual: 233343851520000/31019127247
Variable 'd' has wrong value. Expected: 900000/133, Actual: 219031499700000/31019127247
Variable 'e' has wrong value. Expected: 1200000/133, Actual: 292422758400000/31019127247
Variable 'f' has wrong value. Expected: 960000/133, Actual: 233466280320000/31019127247"
20250115_183014#with-numerical-answers#九章算術_6_3,1,with-numerical-answers,九章算術_6_3,False,"Variable 'a' has wrong value. Expected: 360000/19, Actual: 582104053440000/32058598771
Variable 'b' has wrong value. Expected: 1440000/133, Actual: 363147482880000/32058598771
Variable 'c' has wrong value. Expected: 960000/133, Actual: 233343851520000/32058598771
Variable 'd' has wrong value. Expected: 900000/133, Actual: 219031499700000/32058598771
Variable 'e' has wrong value. Expected: 1200000/133, Actual: 292422758400000/32058598771
Variable 'f' has wrong value. Expected: 960000/133, Actual: 233466280320000/32058598771"
20250115_183014#with-numerical-answers#九章算術_6_3,2,with-numerical-answers,九章算術_6_3,False,"Variable 'a' has wrong value. Expected: 360000/19, Actual: 18157.501442844332
Variable 'b' has wrong value. Expected: 1440000/133, Actual: 11327.615579022153
Variable 'c' has wrong value. Expected: 960000/133, Actual: 7278.666581369156
Variable 'd' has wrong value. Expected: 900000/133, Actual: 6832.223119437599
Variable 'e' has wrong value. Expected: 1200000/133, Actual: 9121.507789183965
Variable 'f' has wrong value. Expected: 960000/133, Actual: 7282.485488142796"
20250115_183014#with-numerical-answers#九章算術_6_3,3,with-numerical-answers,九章算術_6_3,False,"Variable 'a' has wrong value. Expected: 360000/19, Actual: 519735762000000/31019127247
Variable 'b' has wrong value. Expected: 1440000/133, Actual: 363147482880000/31019127247
Variable 'c' has wrong value. Expected: 960000/133, Actual: 233343851520000/31019127247
Variable 'd' has wrong value. Expected: 900000/133, Actual: 219031499700000/31019127247
Variable 'e' has wrong value. Expected: 1200000/133, Actual: 292422758400000/31019127247
Variable 'f' has wrong value. Expected: 960000/133, Actual: 233466280320000/31019127247"
20250115_183014#with-numerical-answers#九章算術_6_3,4,with-numerical-answers,九章算術_6_3,False,"Variable 'a' has wrong value. Expected: 360000/19, Actual: 519735762000000/31019127247
Variable 'b' has wrong value. Expected: 1440000/133, Actual: 363147482880000/31019127247
Variable 'c' has wrong value. Expected: 960000/133, Actual: 233343851520000/31019127247
Variable 'd' has wrong value. Expected: 900000/133, Actual: 219031499700000/31019127247
Variable 'e' has wrong value. Expected: 1200000/133, Actual: 292422758400000/31019127247
Variable 'f' has wrong value. Expected: 960000/133, Actual: 233466280320000/31019127247"
20250115_183014#with-numerical-answers#五曹算經_1_5,0,with-numerical-answers,五曹算經_1_5,False,"Variable 'b' has wrong value. Expected: 140, Actual: 7"
20250115_183014#with-numerical-answers#五曹算經_1_5,1,with-numerical-answers,五曹算經_1_5,False,"Variable 'b' has wrong value. Expected: 140, Actual: 7"
20250115_183014#with-numerical-answers#五曹算經_1_5,2,with-numerical-answers,五曹算經_1_5,False,"Variable 'b' has wrong value. Expected: 140, Actual: 7"
20250115_183014#with-numerical-answers#五曹算經_1_5,3,with-numerical-answers,五曹算經_1_5,False,"Variable 'b' has wrong value. Expected: 140, Actual: 7"
20250115_183014#with-numerical-answers#五曹算經_1_5,4,with-numerical-answers,五曹算經_1_5,False,"Variable 'b' has wrong value. Expected: 140, Actual: 7"
20250115_183014#with-numerical-answers#五曹算經_1_16,0,with-numerical-answers,五曹算經_1_16,False,"Variable 'b' has wrong value. Expected: 27, Actual: 9"
20250115_183014#with-numerical-answers#五曹算經_1_16,1,with-numerical-answers,五曹算經_1_16,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_1_16,2,with-numerical-answers,五曹算經_1_16,False,"Variable 'b' has wrong value. Expected: 27, Actual: 9"
20250115_183014#with-numerical-answers#五曹算經_1_16,3,with-numerical-answers,五曹算經_1_16,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_1_16,4,with-numerical-answers,五曹算經_1_16,False,Code error: both arguments should be Rational instances
20250123_173136#with-numerical-answers#九章算術_8_0,0,with-numerical-answers,九章算術_8_0,True,
20250123_173136#with-numerical-answers#九章算術_8_0,1,with-numerical-answers,九章算術_8_0,False,"Variable 'a' has wrong value. Expected: 37/4, Actual: 81/20
Variable 'b' has wrong value. Expected: 17/4, Actual: 241/20"
20250123_173136#with-numerical-answers#九章算術_8_0,2,with-numerical-answers,九章算術_8_0,False,"Variable 'a' has wrong value. Expected: 37/4, Actual: 85/12
Variable 'c' has wrong value. Expected: 11/4, Actual: 37/4"
20250123_173136#with-numerical-answers#九章算術_8_0,3,with-numerical-answers,九章算術_8_0,True,
20250123_173136#with-numerical-answers#九章算術_8_0,4,with-numerical-answers,九章算術_8_0,False,"Variable 'a' has wrong value. Expected: 37/4, Actual: 83/12
Variable 'b' has wrong value. Expected: 17/4, Actual: 11/4
Variable 'c' has wrong value. Expected: 11/4, Actual: 17/4"
20250123_173136#with-numerical-answers#九章算術_8_1,0,with-numerical-answers,九章算術_8_1,True,
20250123_173136#with-numerical-answers#九章算術_8_1,1,with-numerical-answers,九章算術_8_1,True,
20250123_173136#with-numerical-answers#九章算術_8_1,2,with-numerical-answers,九章算術_8_1,True,
20250123_173136#with-numerical-answers#九章算術_8_1,3,with-numerical-answers,九章算術_8_1,True,
20250123_173136#with-numerical-answers#九章算術_8_1,4,with-numerical-answers,九章算術_8_1,True,
20250123_173136#with-numerical-answers#九章算術_8_2,0,with-numerical-answers,九章算術_8_2,False,"Missing variable in output: 'a'
Variable 'b' has wrong value. Expected: 7/25, Actual: <class 'fractions.Fraction'>
Variable 'c' has wrong value. Expected: 4/25, Actual: 7/25"
20250123_173136#with-numerical-answers#九章算術_8_2,1,with-numerical-answers,九章算術_8_2,True,
20250123_173136#with-numerical-answers#九章算術_8_2,2,with-numerical-answers,九章算術_8_2,False,"Variable 'a' has wrong value. Expected: 9/25, Actual: 23/55
Variable 'b' has wrong value. Expected: 7/25, Actual: 9/55
Variable 'c' has wrong value. Expected: 4/25, Actual: 1/11"
20250123_173136#with-numerical-answers#九章算術_8_2,3,with-numerical-answers,九章算術_8_2,False,Code error: name '上禾' is not defined
20250123_173136#with-numerical-answers#九章算術_8_2,4,with-numerical-answers,九章算術_8_2,True,
20250123_173136#with-numerical-answers#九章算術_8_3,0,with-numerical-answers,九章算術_8_3,True,
20250123_173136#with-numerical-answers#九章算術_8_3,1,with-numerical-answers,九章算術_8_3,True,
20250123_173136#with-numerical-answers#九章算術_8_3,2,with-numerical-answers,九章算術_8_3,True,
20250123_173136#with-numerical-answers#九章算術_8_3,3,with-numerical-answers,九章算術_8_3,True,
20250123_173136#with-numerical-answers#九章算術_8_3,4,with-numerical-answers,九章算術_8_3,True,
20250123_173136#with-numerical-answers#九章算術_8_4,0,with-numerical-answers,九章算術_8_4,True,
20250123_173136#with-numerical-answers#九章算術_8_4,1,with-numerical-answers,九章算術_8_4,True,
20250123_173136#with-numerical-answers#九章算術_8_4,2,with-numerical-answers,九章算術_8_4,True,
20250123_173136#with-numerical-answers#九章算術_8_4,3,with-numerical-answers,九章算術_8_4,False,Code error: name '実2' is not defined
20250123_173136#with-numerical-answers#九章算術_8_4,4,with-numerical-answers,九章算術_8_4,True,
20250123_173136#with-numerical-answers#九章算術_8_5,0,with-numerical-answers,九章算術_8_5,False,"Variable 'a' has wrong value. Expected: 8, Actual: -8
Variable 'b' has wrong value. Expected: 3, Actual: -9/5"
20250123_173136#with-numerical-answers#九章算術_8_5,1,with-numerical-answers,九章算術_8_5,False,Code error: name '实1' is not defined
20250123_173136#with-numerical-answers#九章算術_8_5,2,with-numerical-answers,九章算術_8_5,True,
20250123_173136#with-numerical-answers#九章算術_8_5,3,with-numerical-answers,九章算術_8_5,False,"Variable 'a' has wrong value. Expected: 8, Actual: 20/7
Variable 'b' has wrong value. Expected: 3, Actual: -9/35"
20250123_173136#with-numerical-answers#九章算術_8_5,4,with-numerical-answers,九章算術_8_5,False,"Variable 'a' has wrong value. Expected: 8, Actual: -8
Variable 'b' has wrong value. Expected: 3, Actual: -9/5"
20250123_173136#with-numerical-answers#九章算術_8_6,0,with-numerical-answers,九章算術_8_6,True,
20250123_173136#with-numerical-answers#九章算術_8_6,1,with-numerical-answers,九章算術_8_6,True,
20250123_173136#with-numerical-answers#九章算術_8_6,2,with-numerical-answers,九章算術_8_6,True,
20250123_173136#with-numerical-answers#九章算術_8_6,3,with-numerical-answers,九章算術_8_6,True,
20250123_173136#with-numerical-answers#九章算術_8_6,4,with-numerical-answers,九章算術_8_6,True,
20250115_183014#with-numerical-answers#九章算術_9_19,0,with-numerical-answers,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 71.21396331779725"
20250115_183014#with-numerical-answers#九章算術_9_19,1,with-numerical-answers,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 6.299759992589069"
20250115_183014#with-numerical-answers#九章算術_9_19,2,with-numerical-answers,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 71.21396331779725"
20250115_183014#with-numerical-answers#九章算術_9_19,3,with-numerical-answers,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 71.21396331779725"
20250115_183014#with-numerical-answers#九章算術_9_19,4,with-numerical-answers,九章算術_9_19,False,"Variable 'a' has wrong value. Expected: 250, Actual: 71.21396331779725"
20250115_183014#with-numerical-answers#海島算經_1_5,0,with-numerical-answers,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: -30"
20250115_183014#with-numerical-answers#海島算經_1_5,1,with-numerical-answers,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: 30"
20250115_183014#with-numerical-answers#海島算經_1_5,2,with-numerical-answers,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: 30"
20250115_183014#with-numerical-answers#海島算經_1_5,3,with-numerical-answers,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: 30"
20250115_183014#with-numerical-answers#海島算經_1_5,4,with-numerical-answers,海島算經_1_5,False,"Variable 'a' has wrong value. Expected: 5/3, Actual: 30"
20250115_183014#with-numerical-answers#孫子算經_2_25,0,with-numerical-answers,孫子算經_2_25,True,
